opportunity_id,customer_id,sales_rep_id,product_id,opportunity_created_date,close_date,stage,expected_revenue,actual_revenue,sales_cycle_days,won
8287,16913,236,9,2023-05-10,2023-08-20,Closed Won,46920.0,46920.0,102,True
8288,13879,217,7,2026-05-12,2026-08-27,Negotiation,26520.0,0.0,107,False
8289,17233,256,8,2024-01-13,2024-04-23,Closed Lost,52020.0,0.0,101,False
8290,19999,210,8,2024-08-12,2024-11-06,Discovery,82800.0,0.0,86,False
8291,16332,254,7,2023-04-11,2023-07-19,Qualification,21114.0,0.0,99,False
8292,16036,281,8,2022-11-14,2023-02-23,Proposal,16524.0,0.0,101,False
8293,16524,274,8,2026-09-06,2026-12-13,Closed Won,6840.0,6840.0,98,True
8294,18112,274,8,2026-12-15,2027-04-01,Negotiation,68400.0,0.0,107,False
8295,18737,238,7,2024-06-08,2024-09-21,Discovery,41496.0,0.0,105,False
8296,12402,281,8,2025-09-26,2025-12-22,Negotiation,28917.0,0.0,87,False
8297,19482,290,9,2024-06-29,2024-10-28,Closed Lost,209760.0,0.0,121,False
8298,18975,290,7,2026-11-18,2027-03-10,Closed Won,20976.0,20976.0,112,True
8299,10540,298,8,2025-11-14,2026-03-15,Closed Won,27846.0,27846.0,121,True
8300,15616,204,9,2023-07-26,2023-10-27,Negotiation,52020.0,0.0,93,False
8301,12957,250,9,2026-09-19,2026-12-23,Qualification,42120.0,0.0,95,False
8302,18078,291,9,2024-05-24,2024-09-05,Qualification,91200.0,0.0,104,False
8303,13723,261,9,2023-08-17,2023-11-19,Closed Lost,419520.0,0.0,94,False
8304,15088,221,9,2024-11-12,2025-02-27,Proposal,330480.0,0.0,107,False
8305,16461,236,8,2023-11-03,2024-02-02,Qualification,98532.0,0.0,91,False
8306,12171,246,9,2025-12-13,2026-03-21,Qualification,182400.0,0.0,98,False
8307,13392,295,7,2024-12-14,2025-03-02,Closed Lost,16200.0,0.0,78,False
8308,16943,271,8,2023-10-01,2024-01-17,Discovery,95220.0,0.0,108,False
8309,11617,244,8,2023-11-06,2024-03-03,Closed Won,7956.0,7956.0,118,True
8310,19109,264,9,2022-01-24,2022-05-25,Discovery,40800.0,0.0,121,False
8311,16459,298,9,2025-10-01,2026-01-03,Closed Won,106080.0,106080.0,94,True
8312,12757,218,8,2024-09-30,2024-12-21,Proposal,68040.0,0.0,82,False
8313,16854,288,7,2025-02-15,2025-05-14,Negotiation,16767.0,0.0,88,False
8314,17710,213,8,2026-11-11,2027-02-01,Discovery,6120.0,0.0,82,False
8315,11937,213,8,2026-11-05,2027-02-16,Proposal,12240.0,0.0,103,False
8316,13092,225,9,2026-02-06,2026-04-29,Qualification,110160.0,0.0,82,False
8317,10969,205,7,2024-12-03,2025-04-07,Qualification,18360.0,0.0,125,False
8318,17298,239,9,2023-01-23,2023-04-26,Negotiation,163200.0,0.0,93,False
8319,13204,229,9,2024-07-06,2024-10-13,Closed Lost,81600.0,0.0,99,False
8320,16500,257,9,2022-05-24,2022-09-12,Discovery,521640.0,0.0,111,False
8321,15174,246,9,2022-05-08,2022-08-15,Qualification,114000.0,0.0,99,False
8322,10890,233,7,2026-11-27,2027-03-09,Proposal,18768.0,0.0,102,False
8323,18985,288,9,2026-05-11,2026-08-14,Proposal,223560.0,0.0,95,False
8324,19174,210,9,2026-12-27,2027-03-24,Closed Lost,82800.0,0.0,87,False
8325,17383,258,7,2023-08-01,2023-11-07,Qualification,3240.0,0.0,98,False
8326,13532,225,8,2023-07-03,2023-09-22,Negotiation,24786.0,0.0,81,False
8327,10801,274,9,2025-07-21,2025-11-07,Discovery,273600.0,0.0,109,False
8328,18235,239,8,2022-05-27,2022-08-08,Proposal,48960.0,0.0,73,False
8329,13350,216,9,2025-07-12,2025-10-07,Discovery,97200.0,0.0,87,False
8330,18006,260,9,2023-05-23,2023-08-14,Closed Won,220800.0,220800.0,83,True
8331,19970,228,7,2024-04-29,2024-07-09,Proposal,19440.0,0.0,71,False
8332,13202,276,7,2022-04-19,2022-08-08,Closed Won,3060.0,3060.0,111,True
8333,10350,244,8,2023-08-04,2023-11-18,Qualification,7956.0,0.0,106,False
8334,19760,258,9,2022-11-26,2023-02-03,Discovery,97200.0,0.0,69,False
8335,19322,232,7,2022-12-24,2023-03-09,Closed Lost,2760.0,0.0,75,False
8336,19973,263,9,2026-02-02,2026-04-09,Discovery,248400.0,0.0,66,False
8337,10584,293,9,2022-06-26,2022-10-07,Proposal,97200.0,0.0,103,False
8338,13378,245,8,2025-08-12,2025-10-04,Proposal,10404.0,0.0,53,False
8339,16029,253,9,2023-04-09,2023-07-08,Closed Won,220320.0,220320.0,90,True
8340,17695,261,7,2026-12-20,2027-03-20,Closed Lost,26220.0,0.0,90,False
8341,16197,250,8,2025-10-05,2026-01-13,Proposal,202176.0,0.0,100,False
8342,17084,227,7,2024-10-18,2025-02-18,Closed Won,11628.0,11628.0,123,True
8343,13402,226,8,2022-03-01,2022-06-07,Closed Won,40014.0,40014.0,98,True
8344,13186,203,8,2024-06-24,2024-09-23,Discovery,27540.0,0.0,91,False
8345,15286,290,9,2023-08-27,2023-12-13,Qualification,131100.0,0.0,108,False
8346,19355,239,8,2025-12-08,2026-03-08,Discovery,30600.0,0.0,90,False
8347,16773,265,8,2022-12-23,2023-04-16,Qualification,12240.0,0.0,114,False
8348,18491,235,9,2024-11-14,2025-02-22,Negotiation,142800.0,0.0,100,False
8349,13348,253,8,2022-01-27,2022-05-06,Qualification,148716.0,0.0,99,False
8350,10788,291,8,2024-12-31,2025-04-17,Negotiation,82080.0,0.0,107,False
8351,14946,246,7,2026-07-05,2026-11-13,Closed Won,15960.0,15960.0,131,True
8352,12890,268,7,2026-05-29,2026-07-29,Discovery,1620.0,0.0,61,False
8353,19570,283,9,2023-09-28,2023-12-15,Closed Lost,259200.0,0.0,78,False
8354,15274,222,8,2022-08-18,2022-12-06,Discovery,12240.0,0.0,110,False
8355,13273,260,9,2023-09-02,2023-11-23,Closed Lost,27600.0,0.0,82,False
8356,19070,206,9,2023-08-28,2023-11-18,Proposal,71400.0,0.0,82,False
8357,15235,252,9,2024-11-06,2025-01-14,Negotiation,717600.0,0.0,69,False
8358,19770,273,7,2022-01-27,2022-05-21,Discovery,9120.0,0.0,114,False
8359,16903,275,9,2024-01-27,2024-05-14,Qualification,46920.0,0.0,108,False
8360,17613,286,8,2023-09-18,2023-12-21,Closed Lost,70380.0,0.0,94,False
8361,12493,273,7,2023-06-19,2023-10-15,Qualification,15960.0,0.0,118,False
8362,16746,229,7,2026-10-21,2027-02-26,Closed Won,8160.0,8160.0,128,True
8363,19575,243,7,2022-11-26,2023-03-04,Closed Lost,11340.0,0.0,98,False
8364,14241,274,8,2023-12-21,2024-04-21,Proposal,20520.0,0.0,122,False
8365,12323,234,9,2023-01-05,2023-04-18,Closed Lost,474240.0,0.0,103,False
8366,15299,231,9,2022-07-17,2022-10-04,Discovery,226800.0,0.0,79,False
8367,11862,286,7,2026-03-17,2026-06-30,Closed Won,2346.0,2346.0,105,True
8368,16621,246,7,2025-07-20,2025-11-06,Closed Won,41040.0,41040.0,109,True
8369,14048,204,9,2024-03-11,2024-06-26,Closed Won,104040.0,104040.0,107,True
8370,17582,202,8,2024-11-21,2025-01-20,Closed Lost,48960.0,0.0,60,False
8371,17321,205,7,2024-11-03,2025-02-02,Discovery,6120.0,0.0,91,False
8372,11099,246,7,2024-02-11,2024-06-16,Closed Lost,9120.0,0.0,126,False
8373,15248,279,8,2025-07-02,2025-09-22,Discovery,6840.0,0.0,82,False
8374,11735,219,7,2026-05-17,2026-08-08,Closed Won,44160.0,44160.0,83,True
8375,14664,238,8,2025-07-20,2025-11-03,Qualification,44460.0,0.0,106,False
8376,15910,259,9,2022-08-05,2022-10-26,Closed Won,114000.0,114000.0,82,True
8377,13417,279,9,2026-11-22,2027-03-20,Closed Won,79800.0,79800.0,118,True
8378,16303,272,7,2022-04-25,2022-08-03,Proposal,2760.0,0.0,100,False
8379,17594,220,9,2023-02-02,2023-04-23,Qualification,314640.0,0.0,80,False
8380,10681,276,8,2026-03-27,2026-06-30,Closed Lost,30600.0,0.0,95,False
8381,18164,268,7,2023-10-30,2024-01-19,Closed Lost,45360.0,0.0,81,False
8382,12071,253,8,2024-10-29,2025-01-31,Discovery,82620.0,0.0,94,False
8383,16669,255,9,2023-08-07,2023-11-26,Proposal,185640.0,0.0,111,False
8384,18002,239,9,2025-03-27,2025-07-17,Closed Won,408000.0,408000.0,112,True
8385,19922,236,9,2022-11-12,2023-03-02,Discovery,70380.0,0.0,110,False
8386,12192,258,7,2025-12-22,2026-03-20,Proposal,14580.0,0.0,88,False
8387,18860,215,8,2026-01-27,2026-06-08,Proposal,61560.0,0.0,132,False
8388,19805,201,7,2022-03-05,2022-07-01,Closed Lost,4845.0,0.0,118,False
8389,17587,295,9,2026-01-31,2026-04-25,Qualification,291600.0,0.0,84,False
8390,18873,209,9,2025-01-02,2025-05-03,Closed Lost,444360.0,0.0,121,False
8391,19165,223,7,2024-04-09,2024-06-21,Proposal,19278.0,0.0,73,False
8392,12847,252,8,2024-08-06,2024-11-10,Discovery,193752.0,0.0,96,False
8393,12464,226,9,2022-08-15,2022-12-06,Qualification,118560.0,0.0,113,False
8394,16838,260,8,2023-01-26,2023-05-08,Closed Won,41400.0,41400.0,102,True
8395,14923,218,9,2022-07-10,2022-09-26,Closed Lost,324000.0,0.0,78,False
8396,14393,297,7,2025-07-13,2025-09-26,Proposal,67392.0,0.0,75,False
8397,13184,278,9,2024-11-10,2025-03-17,Negotiation,474240.0,0.0,127,False
8398,13168,258,7,2025-10-05,2025-12-11,Closed Lost,9720.0,0.0,67,False
8399,12998,265,7,2026-02-24,2026-06-22,Proposal,10200.0,0.0,118,False
8400,16522,277,7,2022-06-11,2022-09-02,Discovery,14904.0,0.0,83,False
8401,13228,279,9,2025-07-15,2025-11-05,Qualification,91200.0,0.0,113,False
8402,16565,269,8,2022-04-16,2022-07-17,Closed Won,10404.0,10404.0,92,True
8403,19921,214,8,2025-05-11,2025-07-31,Proposal,29160.0,0.0,81,False
8404,12025,278,9,2025-04-21,2025-08-24,Proposal,59280.0,0.0,125,False
8405,10330,246,7,2023-08-03,2023-11-14,Proposal,9120.0,0.0,103,False
8406,12487,269,8,2022-12-09,2023-02-20,Discovery,104040.0,0.0,73,False
8407,11156,275,8,2025-03-30,2025-07-03,Closed Lost,63342.0,0.0,95,False
8408,14478,232,9,2024-03-11,2024-06-02,Proposal,69000.0,0.0,83,False
8409,12186,251,7,2025-11-22,2026-02-11,Discovery,16560.0,0.0,81,False
8410,17087,269,8,2025-11-10,2026-02-08,Negotiation,5202.0,0.0,90,False
8411,12318,300,9,2022-09-16,2023-01-11,Closed Won,82620.0,82620.0,117,True
8412,13622,215,9,2022-02-21,2022-06-08,Discovery,45600.0,0.0,107,False
8413,14492,253,7,2023-05-07,2023-07-23,Closed Won,6885.0,6885.0,77,True
8414,12512,271,9,2026-08-09,2026-11-24,Proposal,142830.0,0.0,107,False
8415,17843,269,7,2023-07-01,2023-10-17,Discovery,8670.0,0.0,108,False
8416,18642,294,8,2023-05-16,2023-08-26,Proposal,29160.0,0.0,102,False
8417,19547,215,9,2026-03-24,2026-08-02,Discovery,45600.0,0.0,131,False
8418,17849,230,8,2026-10-01,2027-01-30,Discovery,58320.0,0.0,121,False
8419,15405,278,7,2024-03-15,2024-06-21,Closed Lost,5928.0,0.0,98,False
8420,15394,224,7,2025-03-23,2025-07-15,Closed Won,8670.0,8670.0,114,True
8421,11294,288,7,2026-03-27,2026-06-09,Closed Lost,22356.0,0.0,74,False
8422,12466,235,9,2022-02-26,2022-06-03,Qualification,30600.0,0.0,97,False
8423,13176,269,9,2026-11-13,2027-02-28,Discovery,43350.0,0.0,107,False
8424,17850,212,9,2025-11-05,2026-02-24,Closed Won,271320.0,271320.0,111,True
8425,19426,284,8,2025-09-10,2025-12-19,Negotiation,8280.0,0.0,100,False
8426,19630,246,8,2025-10-21,2026-02-05,Closed Won,41040.0,41040.0,107,True
8427,18445,269,9,2023-05-13,2023-08-07,Proposal,208080.0,0.0,86,False
8428,18211,236,8,2023-04-06,2023-07-21,Negotiation,70380.0,0.0,106,False
8429,12760,285,7,2026-04-05,2026-06-21,Proposal,2760.0,0.0,77,False
8430,15256,248,9,2023-04-28,2023-09-06,Proposal,182400.0,0.0,131,False
8431,18415,267,7,2025-05-18,2025-08-10,Closed Won,19278.0,19278.0,84,True
8432,10003,293,7,2025-03-11,2025-06-19,Discovery,12960.0,0.0,100,False
8433,18131,254,7,2022-03-18,2022-07-20,Negotiation,11730.0,0.0,124,False
8434,11260,289,8,2025-05-22,2025-09-12,Qualification,27360.0,0.0,113,False
8435,18191,291,7,2023-06-09,2023-09-11,Closed Lost,4560.0,0.0,94,False
8436,14324,236,8,2022-11-06,2023-02-26,Closed Won,28152.0,28152.0,112,True
8437,15774,252,7,2024-10-25,2025-01-24,Discovery,32292.0,0.0,91,False
8438,12568,222,9,2026-07-04,2026-09-24,Qualification,204000.0,0.0,82,False
8439,11886,238,7,2024-01-27,2024-05-30,Closed Won,11856.0,11856.0,124,True
8440,17061,299,7,2024-09-11,2024-12-14,Closed Lost,16200.0,0.0,94,False
8441,17845,262,9,2026-12-12,2027-03-19,Closed Won,717600.0,717600.0,97,True
8442,16112,265,8,2026-11-07,2027-02-02,Proposal,36720.0,0.0,87,False
8443,19492,203,9,2023-06-11,2023-10-07,Closed Won,81600.0,81600.0,118,True
8444,12339,288,7,2026-02-02,2026-05-13,Negotiation,59616.0,0.0,100,False
8445,19269,208,7,2026-04-21,2026-07-14,Qualification,6480.0,0.0,84,False
8446,13759,239,8,2022-12-07,2023-04-10,Qualification,55080.0,0.0,124,False
8447,14811,218,7,2024-07-01,2024-10-08,Qualification,32400.0,0.0,99,False
8448,19140,203,7,2022-01-13,2022-04-12,Negotiation,3060.0,0.0,89,False
8449,16792,218,8,2025-08-31,2025-11-16,Closed Won,34020.0,34020.0,77,True
8450,17172,280,8,2026-06-18,2026-09-26,Discovery,17595.0,0.0,100,False
8451,12732,296,8,2025-07-19,2025-10-09,Closed Won,19440.0,19440.0,82,True
8452,10870,201,8,2023-12-01,2024-03-23,Proposal,17442.0,0.0,113,False
8453,15167,226,7,2026-08-07,2026-11-09,Closed Lost,53352.0,0.0,94,False
8454,10094,252,8,2025-12-28,2026-03-22,Discovery,96876.0,0.0,84,False
8455,12988,212,8,2024-05-27,2024-09-15,Negotiation,58140.0,0.0,111,False
8456,19968,238,7,2022-04-09,2022-07-31,Closed Lost,29640.0,0.0,113,False
8457,18628,285,8,2023-09-16,2023-12-23,Closed Won,16560.0,16560.0,98,True
8458,14948,241,7,2026-05-04,2026-07-23,Proposal,6936.0,0.0,80,False
8459,16652,253,8,2025-07-05,2025-09-30,Qualification,33048.0,0.0,87,False
8460,16980,213,8,2023-09-16,2024-01-08,Negotiation,6120.0,0.0,114,False
8461,16795,276,9,2022-04-01,2022-07-03,Negotiation,71400.0,0.0,93,False
8462,16525,213,7,2025-06-06,2025-09-03,Closed Won,3060.0,3060.0,89,True
8463,13145,218,8,2023-08-04,2023-10-21,Negotiation,9720.0,0.0,78,False
8464,13588,219,9,2026-10-22,2027-01-20,Closed Lost,138000.0,0.0,90,False
8465,10077,219,9,2026-05-13,2026-09-02,Proposal,41400.0,0.0,112,False
8466,19008,270,7,2022-12-27,2023-03-02,Closed Won,58320.0,58320.0,65,True
8467,18960,248,9,2022-08-26,2022-11-28,Proposal,410400.0,0.0,94,False
8468,16554,271,7,2023-03-12,2023-05-14,Discovery,15870.0,0.0,63,False
8469,18298,271,9,2025-03-02,2025-06-22,Qualification,444360.0,0.0,112,False
8470,16695,228,7,2025-03-20,2025-06-17,Closed Won,3240.0,3240.0,89,True
8471,12874,292,8,2025-12-20,2026-03-11,Proposal,73440.0,0.0,81,False
8472,13347,219,7,2025-06-07,2025-09-06,Qualification,55200.0,0.0,91,False
8473,17025,280,9,2023-04-03,2023-07-13,Closed Lost,46920.0,0.0,101,False
8474,13149,281,7,2023-09-20,2023-12-22,Closed Lost,11016.0,0.0,93,False
8475,19658,286,8,2023-02-14,2023-06-09,Proposal,10557.0,0.0,115,False
8476,10245,283,8,2023-03-31,2023-05-30,Closed Won,58320.0,58320.0,60,True
8477,12625,248,9,2026-10-12,2027-02-14,Qualification,159600.0,0.0,125,False
8478,13850,229,9,2022-12-05,2023-02-17,Proposal,81600.0,0.0,74,False
8479,19598,248,9,2022-12-11,2023-04-14,Discovery,102600.0,0.0,124,False
8480,19174,219,8,2024-12-03,2025-03-20,Proposal,28980.0,0.0,107,False
8481,17738,299,8,2024-01-26,2024-05-25,Closed Lost,29160.0,0.0,120,False
8482,18334,247,9,2023-01-12,2023-04-11,Discovery,276000.0,0.0,89,False
8483,10893,289,8,2022-07-14,2022-10-20,Qualification,34200.0,0.0,98,False
8484,15488,260,8,2024-12-23,2025-04-01,Qualification,16560.0,0.0,99,False
8485,17252,248,9,2023-05-18,2023-09-07,Proposal,91200.0,0.0,112,False
8486,17311,220,8,2026-09-30,2027-02-20,Qualification,19665.0,0.0,143,False
8487,12400,219,9,2024-10-02,2024-12-14,Qualification,138000.0,0.0,73,False
8488,14641,242,8,2022-03-26,2022-07-03,Proposal,6840.0,0.0,99,False
8489,12961,277,7,2023-01-18,2023-03-28,Qualification,5589.0,0.0,69,False
8490,17326,276,7,2022-01-18,2022-05-04,Closed Won,10200.0,10200.0,106,True
8491,11470,249,8,2023-02-21,2023-05-10,Closed Lost,194400.0,0.0,78,False
8492,13375,215,8,2025-06-29,2025-10-23,Proposal,47880.0,0.0,116,False
8493,18848,260,7,2022-06-23,2022-10-05,Negotiation,55200.0,0.0,104,False
8494,18235,268,9,2026-06-04,2026-09-05,Discovery,518400.0,0.0,93,False
8495,17924,279,9,2026-05-12,2026-08-29,Closed Won,114000.0,114000.0,109,True
8496,15123,281,7,2023-04-14,2023-07-18,Discovery,55080.0,0.0,95,False
8497,19853,227,9,2026-06-25,2026-10-15,Qualification,77520.0,0.0,112,False
8498,15388,275,9,2022-07-13,2022-10-09,Closed Lost,117300.0,0.0,88,False
8499,17632,255,7,2024-12-10,2025-03-12,Closed Lost,26520.0,0.0,92,False
8500,17227,287,7,2025-04-11,2025-07-11,Proposal,8280.0,0.0,91,False
8501,15109,215,8,2024-02-09,2024-06-20,Qualification,27360.0,0.0,132,False
8502,12225,252,7,2023-11-10,2024-02-13,Negotiation,7176.0,0.0,95,False
8503,12111,231,7,2024-06-17,2024-09-11,Closed Lost,12960.0,0.0,86,False
8504,10958,290,9,2022-03-21,2022-07-07,Proposal,104880.0,0.0,108,False
8505,17147,207,9,2022-09-02,2022-11-20,Closed Lost,110400.0,0.0,79,False
8506,10561,213,8,2022-10-11,2022-12-25,Proposal,110160.0,0.0,75,False
8507,19523,254,9,2025-12-06,2026-03-16,Closed Lost,140760.0,0.0,100,False
8508,17414,213,9,2025-03-28,2025-06-22,Discovery,91800.0,0.0,86,False
8509,11313,220,9,2024-07-28,2024-11-21,Closed Won,314640.0,314640.0,116,True
8510,11822,298,7,2023-10-22,2024-01-29,Closed Lost,15912.0,0.0,99,False
8511,15647,210,9,2025-06-07,2025-09-25,Proposal,441600.0,0.0,110,False
8512,14946,252,7,2023-06-07,2023-09-21,Discovery,3588.0,0.0,106,False
8513,15375,237,9,2023-05-05,2023-09-01,Closed Won,157320.0,157320.0,119,True
8514,12652,252,7,2023-09-04,2023-11-24,Discovery,21528.0,0.0,81,False
8515,19934,227,9,2025-07-14,2025-09-30,Qualification,193800.0,0.0,78,False
8516,14702,234,8,2026-08-30,2027-01-05,Qualification,88920.0,0.0,128,False
8517,12878,300,8,2023-05-11,2023-08-05,Closed Won,49572.0,49572.0,86,True
8518,15583,262,8,2025-03-03,2025-06-04,Qualification,48438.0,0.0,93,False
8519,15391,216,9,2022-07-11,2022-09-30,Discovery,453600.0,0.0,81,False
8520,14084,259,8,2023-03-23,2023-07-19,Proposal,6840.0,0.0,118,False
8521,10746,221,7,2023-07-29,2023-11-08,Closed Won,33048.0,33048.0,102,True
8522,18750,216,8,2022-10-14,2022-12-29,Discovery,19440.0,0.0,76,False
8523,10942,281,8,2023-01-08,2023-03-09,Closed Lost,165240.0,0.0,60,False
8524,14024,279,8,2022-06-15,2022-10-29,Closed Lost,47880.0,0.0,136,False
8525,12297,213,8,2025-06-04,2025-09-17,Proposal,48960.0,0.0,105,False
8526,10940,233,7,2024-07-02,2024-10-16,Proposal,16422.0,0.0,106,False
8527,11611,254,8,2023-10-11,2023-12-05,Proposal,21114.0,0.0,55,False
8528,16301,269,9,2025-08-14,2025-11-26,Negotiation,138720.0,0.0,104,False
8529,11726,227,8,2023-05-12,2023-07-31,Discovery,20349.0,0.0,80,False
8530,19177,252,9,2024-03-06,2024-06-04,Closed Lost,645840.0,0.0,90,False
8531,19780,265,9,2022-07-14,2022-11-01,Closed Won,40800.0,40800.0,110,True
8532,19529,244,8,2026-04-08,2026-07-21,Negotiation,143208.0,0.0,104,False
8533,18854,230,8,2026-07-27,2026-10-30,Negotiation,97200.0,0.0,95,False
8534,17188,223,9,2022-09-15,2022-11-30,Closed Won,123930.0,123930.0,76,True
8535,10033,279,7,2023-07-26,2023-10-30,Proposal,9120.0,0.0,96,False
8536,15986,300,7,2023-04-16,2023-07-04,Qualification,16524.0,0.0,79,False
8537,13415,283,8,2022-11-19,2023-02-11,Closed Won,68040.0,68040.0,84,True
8538,11157,294,7,2026-11-23,2027-02-07,Discovery,6480.0,0.0,76,False
8539,13127,216,7,2025-12-31,2026-03-24,Closed Lost,16200.0,0.0,83,False
8540,18253,255,8,2025-07-20,2025-10-28,Discovery,47736.0,0.0,100,False
8541,11544,218,9,2022-06-18,2022-09-14,Discovery,194400.0,0.0,88,False
8542,10272,290,9,2026-11-26,2027-04-17,Discovery,104880.0,0.0,142,False
8543,15296,217,7,2022-02-02,2022-04-28,Proposal,5304.0,0.0,85,False
8544,14077,275,9,2022-04-02,2022-07-16,Discovery,23460.0,0.0,105,False
8545,15903,252,8,2026-12-02,2027-03-07,Negotiation,43056.0,0.0,95,False
8546,12710,245,7,2025-06-27,2025-11-01,Discovery,13872.0,0.0,127,False
8547,19347,256,9,2026-06-29,2026-09-24,Closed Lost,173400.0,0.0,87,False
8548,15222,293,7,2024-10-20,2025-01-09,Discovery,12960.0,0.0,81,False
8549,19938,254,9,2025-09-28,2025-12-26,Discovery,46920.0,0.0,89,False
8550,18530,209,7,2023-08-08,2023-10-11,Discovery,22218.0,0.0,64,False
8551,16723,217,9,2023-08-05,2023-11-13,Closed Lost,106080.0,0.0,100,False
8552,18202,227,9,2023-05-11,2023-08-30,Qualification,232560.0,0.0,111,False
8553,14145,237,8,2022-11-25,2023-03-05,Discovery,3933.0,0.0,100,False
8554,15607,222,8,2022-07-28,2022-10-04,Discovery,36720.0,0.0,68,False
8555,16767,272,8,2023-02-01,2023-05-20,Negotiation,74520.0,0.0,108,False
8556,10731,267,7,2025-11-06,2026-02-24,Discovery,13770.0,0.0,110,False
8557,14891,238,7,2024-10-23,2025-02-28,Closed Won,23712.0,23712.0,128,True
8558,11649,299,7,2026-10-03,2026-12-27,Discovery,1620.0,0.0,85,False
8559,14229,296,9,2026-08-05,2026-10-26,Closed Won,64800.0,64800.0,82,True
8560,12131,272,9,2022-10-19,2023-02-09,Qualification,165600.0,0.0,113,False
8561,14367,244,9,2026-10-14,2027-02-09,Proposal,265200.0,0.0,118,False
8562,11507,291,7,2022-06-23,2022-10-13,Qualification,10260.0,0.0,112,False
8563,12159,296,8,2026-06-06,2026-08-31,Discovery,68040.0,0.0,86,False
8564,12917,236,7,2025-02-26,2025-06-10,Discovery,3519.0,0.0,104,False
8565,13230,298,7,2026-12-17,2027-03-29,Negotiation,2652.0,0.0,102,False
8566,19859,225,8,2023-01-16,2023-05-01,Qualification,82620.0,0.0,105,False
8567,16266,295,8,2025-10-04,2026-01-05,Negotiation,48600.0,0.0,93,False
8568,14137,242,7,2026-06-12,2026-10-10,Discovery,6840.0,0.0,120,False
8569,12690,213,9,2023-04-25,2023-08-13,Closed Won,40800.0,40800.0,110,True
8570,17191,256,9,2025-03-16,2025-06-22,Discovery,104040.0,0.0,98,False
8571,12811,279,8,2024-08-22,2025-01-06,Negotiation,68400.0,0.0,137,False
8572,16153,251,7,2025-05-25,2025-08-26,Qualification,13800.0,0.0,93,False
8573,10013,250,9,2024-09-10,2024-12-01,Closed Won,210600.0,210600.0,82,True
8574,15939,277,9,2023-11-11,2024-01-31,Negotiation,298080.0,0.0,81,False
8575,18000,252,8,2024-06-10,2024-10-09,Qualification,21528.0,0.0,121,False
8576,17220,233,7,2022-03-01,2022-05-14,Discovery,2346.0,0.0,74,False
8577,15329,295,8,2026-04-13,2026-06-27,Discovery,38880.0,0.0,75,False
8578,13622,225,7,2024-01-31,2024-05-05,Closed Won,44064.0,44064.0,95,True
8579,13684,258,7,2026-12-23,2027-03-23,Discovery,64800.0,0.0,90,False
8580,17873,240,7,2023-02-15,2023-05-14,Closed Won,25920.0,25920.0,88,True
8581,15311,287,7,2022-09-02,2022-12-12,Discovery,1380.0,0.0,101,False
8582,10653,238,7,2022-12-02,2023-04-08,Discovery,53352.0,0.0,127,False
8583,15800,203,7,2022-09-24,2023-01-05,Negotiation,16320.0,0.0,103,False
