lead_id,customer_id,created_date,lead_source,industry,company_size,engagement_score,region,mql_flag,sql_flag,converted,lead_status
20234,14262,2024-03-01,Organic Search,Technology,Mid-Market,42,North America,True,True,False,SQL
20235,10232,2023-01-14,Google Ads,Healthcare,Enterprise,29,APAC,True,False,False,MQL
20236,13931,2022-12-02,Email Campaign,Healthcare,SMB,43,APAC,False,False,False,Open
20237,16003,2025-06-03,Organic Search,Healthcare,Mid-Market,95,Europe,True,False,False,MQL
20238,15830,2026-06-19,Google Ads,Healthcare,SMB,40,North America,False,False,False,Open
20239,10434,2024-03-17,Organic Search,Manufacturing,SMB,64,LATAM,False,False,False,Open
20240,11912,2022-04-05,Google Ads,Healthcare,Enterprise,81,LATAM,True,False,False,MQL
20241,13229,2023-07-05,Email Campaign,Healthcare,Mid-Market,97,LATAM,False,False,False,Open
20242,17975,2022-05-13,LinkedIn Ads,Technology,SMB,7,LATAM,False,False,False,Open
20243,18520,2026-07-02,Organic Search,Finance,SMB,29,LATAM,False,False,False,Open
20244,10082,2025-07-05,Organic Search,Manufacturing,Mid-Market,24,Europe,False,False,False,Open
20245,16651,2026-02-27,Organic Search,Manufacturing,Enterprise,10,APAC,False,False,False,Open
20246,14183,2026-10-24,Referral,Manufacturing,Mid-Market,74,APAC,True,True,False,SQL
20247,14750,2023-10-04,Email Campaign,Healthcare,Enterprise,46,North America,False,False,False,Open
20248,19491,2026-06-07,Organic Search,Finance,SMB,15,North America,False,False,False,Open
20249,12759,2024-04-06,Referral,Retail,SMB,97,APAC,True,False,False,MQL
20250,17075,2023-04-16,Organic Search,Finance,Mid-Market,89,APAC,False,False,False,Open
20251,19933,2022-11-27,Google Ads,Retail,SMB,7,Europe,True,True,False,SQL
20252,19317,2025-05-01,LinkedIn Ads,Finance,Mid-Market,36,Europe,True,True,True,Converted
20253,18026,2024-04-29,Email Campaign,Retail,Mid-Market,65,Europe,False,False,False,Open
20254,18262,2025-06-15,Google Ads,Finance,SMB,19,North America,True,True,True,Converted
20255,10683,2024-09-01,Organic Search,Finance,Mid-Market,30,Europe,False,False,False,Open
20256,14533,2023-03-11,Google Ads,Manufacturing,Enterprise,68,APAC,True,False,False,MQL
20257,16852,2024-01-26,Email Campaign,Healthcare,Mid-Market,94,APAC,False,False,False,Open
20258,14491,2026-11-24,LinkedIn Ads,Technology,Enterprise,94,APAC,True,False,False,MQL
20259,17192,2026-04-12,Email Campaign,Healthcare,SMB,69,LATAM,False,False,False,Open
20260,16238,2025-06-29,Organic Search,Retail,Mid-Market,85,APAC,True,True,False,SQL
20261,16537,2024-10-27,LinkedIn Ads,Finance,Enterprise,2,LATAM,True,True,False,SQL
20262,10318,2024-06-15,Referral,Technology,Enterprise,80,LATAM,False,False,False,Open
20263,13142,2025-01-11,Google Ads,Manufacturing,Mid-Market,76,Europe,False,False,False,Open
20264,16773,2026-04-04,LinkedIn Ads,Technology,Enterprise,24,Europe,True,True,True,Converted
20265,11997,2026-02-12,Referral,Technology,SMB,2,APAC,False,False,False,Open
20266,11892,2025-05-10,Google Ads,Healthcare,Mid-Market,70,North America,False,False,False,Open
20267,18648,2023-01-23,Google Ads,Manufacturing,SMB,40,LATAM,False,False,False,Open
20268,15760,2024-11-10,Google Ads,Retail,Enterprise,24,APAC,True,True,True,Converted
20269,14280,2026-09-27,Organic Search,Finance,SMB,77,Europe,True,False,False,MQL
20270,11059,2024-07-31,Organic Search,Technology,SMB,77,Europe,True,False,False,MQL
20271,13539,2026-07-02,LinkedIn Ads,Manufacturing,Enterprise,48,North America,False,False,False,Open
20272,19959,2023-08-26,Organic Search,Finance,SMB,8,LATAM,True,True,True,Converted
20273,15058,2024-03-26,Organic Search,Healthcare,SMB,99,LATAM,True,True,False,SQL
20274,16232,2025-08-21,LinkedIn Ads,Finance,Mid-Market,38,Europe,False,False,False,Open
20275,19052,2022-05-17,LinkedIn Ads,Retail,Enterprise,38,Europe,True,True,False,SQL
20276,11466,2022-04-02,LinkedIn Ads,Technology,Mid-Market,32,LATAM,False,False,False,Open
20277,14941,2024-08-02,Organic Search,Healthcare,Enterprise,79,North America,True,True,False,SQL
20278,11850,2025-06-01,Email Campaign,Finance,SMB,24,Europe,False,False,False,Open
20279,19140,2023-07-05,Referral,Retail,SMB,86,North America,True,True,False,SQL
20280,16231,2023-06-17,Organic Search,Manufacturing,Mid-Market,24,North America,True,True,False,SQL
20281,16170,2025-08-16,LinkedIn Ads,Technology,SMB,78,North America,True,True,False,SQL
20282,11701,2026-05-08,Referral,Retail,SMB,41,North America,True,False,False,MQL
20283,19126,2023-07-23,Referral,Healthcare,Enterprise,92,Europe,False,False,False,Open
20284,10752,2026-06-06,Organic Search,Healthcare,SMB,13,North America,True,True,False,SQL
20285,19500,2025-05-02,LinkedIn Ads,Retail,Enterprise,42,North America,False,False,False,Open
20286,10614,2022-12-27,Google Ads,Manufacturing,Mid-Market,24,Europe,False,False,False,Open
20287,12777,2026-08-20,Google Ads,Technology,Enterprise,30,North America,False,False,False,Open
20288,16583,2023-06-28,Google Ads,Technology,Enterprise,17,Europe,True,True,False,SQL
20289,14429,2023-10-16,Organic Search,Retail,Mid-Market,84,North America,False,False,False,Open
20290,18104,2026-12-04,Referral,Technology,SMB,10,North America,True,True,True,Converted
20291,15483,2024-08-22,Referral,Healthcare,Enterprise,6,LATAM,False,False,False,Open
20292,15679,2022-07-08,Organic Search,Retail,SMB,17,LATAM,True,False,False,MQL
20293,15559,2024-10-22,Google Ads,Retail,Enterprise,49,Europe,True,True,True,Converted
20294,12810,2025-11-07,Organic Search,Healthcare,SMB,73,LATAM,True,True,False,SQL
20295,10452,2023-02-09,LinkedIn Ads,Manufacturing,SMB,16,APAC,False,False,False,Open
20296,17212,2026-09-03,LinkedIn Ads,Healthcare,Mid-Market,93,North America,True,False,False,MQL
20297,18780,2023-11-30,Organic Search,Manufacturing,Mid-Market,92,Europe,True,False,False,MQL
20298,17236,2025-05-02,Google Ads,Finance,Mid-Market,97,North America,False,False,False,Open
20299,13362,2025-11-28,Google Ads,Retail,Mid-Market,82,North America,True,True,False,SQL
20300,15200,2026-06-30,Referral,Manufacturing,Enterprise,93,Europe,False,False,False,Open
20301,11906,2024-02-22,Organic Search,Finance,Enterprise,99,APAC,True,True,False,SQL
20302,16296,2024-01-13,Organic Search,Finance,SMB,11,North America,False,False,False,Open
20303,14011,2024-12-08,LinkedIn Ads,Finance,Mid-Market,16,LATAM,False,False,False,Open
20304,10766,2026-06-20,Organic Search,Finance,SMB,43,LATAM,False,False,False,Open
20305,16052,2024-09-09,Organic Search,Finance,Enterprise,62,LATAM,False,False,False,Open
20306,16388,2026-11-16,LinkedIn Ads,Healthcare,Enterprise,65,Europe,True,False,False,MQL
20307,19888,2024-05-24,Referral,Retail,Enterprise,44,APAC,False,False,False,Open
20308,10724,2024-04-20,Organic Search,Healthcare,Mid-Market,84,Europe,False,False,False,Open
20309,17924,2024-03-09,Google Ads,Manufacturing,Enterprise,18,Europe,False,False,False,Open
20310,17958,2025-12-01,Google Ads,Healthcare,SMB,67,North America,False,False,False,Open
20311,14963,2026-04-22,Organic Search,Technology,Mid-Market,69,North America,False,False,False,Open
20312,19980,2025-08-20,Google Ads,Manufacturing,SMB,62,Europe,True,True,False,SQL
20313,14142,2022-05-31,Webinar,Healthcare,SMB,87,APAC,True,False,False,MQL
20314,16491,2026-08-25,Webinar,Finance,Mid-Market,11,Europe,False,False,False,Open
20315,17836,2022-05-26,Webinar,Healthcare,SMB,6,APAC,False,False,False,Open
20316,10541,2023-05-16,Google Ads,Technology,Enterprise,49,North America,False,False,False,Open
20317,13348,2025-02-09,Referral,Finance,Enterprise,25,LATAM,False,False,False,Open
20318,19062,2026-12-27,LinkedIn Ads,Manufacturing,SMB,3,North America,False,False,False,Open
20319,15447,2025-01-20,Referral,Finance,SMB,43,LATAM,False,False,False,Open
20320,12977,2026-08-18,Google Ads,Retail,Mid-Market,52,LATAM,False,False,False,Open
20321,18909,2025-02-21,LinkedIn Ads,Technology,Mid-Market,65,North America,True,False,False,MQL
20322,14041,2025-12-01,Webinar,Manufacturing,SMB,15,APAC,False,False,False,Open
20323,12704,2023-06-30,Webinar,Technology,Mid-Market,89,APAC,False,False,False,Open
20324,19607,2025-10-28,LinkedIn Ads,Technology,Enterprise,20,Europe,False,False,False,Open
20325,19640,2023-03-03,Organic Search,Retail,Enterprise,43,Europe,True,True,True,Converted
20326,10873,2025-08-05,Email Campaign,Healthcare,SMB,52,Europe,True,True,False,SQL
20327,11597,2024-01-03,Organic Search,Finance,SMB,34,North America,True,True,True,Converted
20328,16597,2023-04-10,Google Ads,Healthcare,Enterprise,99,LATAM,False,False,False,Open
20329,10012,2023-02-20,LinkedIn Ads,Manufacturing,Enterprise,98,North America,False,False,False,Open
20330,12354,2024-10-15,Email Campaign,Healthcare,SMB,13,LATAM,False,False,False,Open
20331,16542,2023-10-10,Google Ads,Manufacturing,Enterprise,4,LATAM,False,False,False,Open
20332,14987,2026-11-14,Organic Search,Healthcare,Mid-Market,74,Europe,False,False,False,Open
20333,15275,2022-01-15,Email Campaign,Retail,Enterprise,92,APAC,False,False,False,Open
20334,13249,2023-12-09,Organic Search,Finance,Enterprise,70,Europe,True,True,True,Converted
20335,15430,2022-09-29,Email Campaign,Manufacturing,Mid-Market,83,LATAM,True,True,False,SQL
20336,16218,2023-09-29,Referral,Finance,Mid-Market,92,North America,False,False,False,Open
20337,18518,2024-05-14,Organic Search,Finance,Mid-Market,56,North America,True,True,True,Converted
20338,16356,2025-01-12,Organic Search,Healthcare,SMB,89,LATAM,True,True,False,SQL
20339,16193,2023-06-26,Email Campaign,Healthcare,Enterprise,56,Europe,False,False,False,Open
20340,16424,2025-09-30,Referral,Technology,Mid-Market,75,APAC,False,False,False,Open
20341,16597,2022-02-08,Google Ads,Finance,SMB,59,APAC,False,False,False,Open
20342,19011,2024-05-01,Google Ads,Healthcare,SMB,40,Europe,True,True,True,Converted
20343,16964,2025-09-20,LinkedIn Ads,Manufacturing,Mid-Market,23,LATAM,True,True,False,SQL
20344,15191,2022-09-13,Referral,Technology,SMB,34,APAC,True,True,False,SQL
20345,11402,2024-06-22,Email Campaign,Finance,Enterprise,59,Europe,False,False,False,Open
20346,15362,2025-10-29,Google Ads,Retail,SMB,86,North America,True,True,True,Converted
20347,11305,2022-02-24,Organic Search,Manufacturing,SMB,41,APAC,True,True,True,Converted
20348,14988,2026-01-01,Email Campaign,Technology,Enterprise,67,APAC,False,False,False,Open
20349,15242,2025-02-04,LinkedIn Ads,Retail,Enterprise,57,LATAM,False,False,False,Open
20350,14937,2025-10-19,Referral,Retail,Mid-Market,4,LATAM,True,True,False,SQL
20351,16571,2023-11-05,Organic Search,Technology,Enterprise,68,North America,False,False,False,Open
20352,14777,2023-05-31,LinkedIn Ads,Technology,Enterprise,51,North America,True,False,False,MQL
20353,15105,2023-10-31,LinkedIn Ads,Technology,Enterprise,91,North America,False,False,False,Open
20354,11253,2023-02-20,Email Campaign,Manufacturing,Enterprise,6,APAC,False,False,False,Open
20355,13548,2022-06-03,LinkedIn Ads,Finance,Enterprise,90,LATAM,True,False,False,MQL
20356,18394,2023-07-03,Google Ads,Technology,Mid-Market,84,LATAM,True,True,True,Converted
20357,12103,2022-05-20,LinkedIn Ads,Manufacturing,Mid-Market,78,North America,True,False,False,MQL
20358,15300,2025-02-14,Email Campaign,Retail,Enterprise,80,APAC,False,False,False,Open
20359,19717,2024-11-27,Organic Search,Retail,Enterprise,47,Europe,True,True,False,SQL
20360,13563,2026-09-30,Organic Search,Manufacturing,Mid-Market,54,LATAM,True,True,False,SQL
20361,10666,2023-02-12,LinkedIn Ads,Finance,Mid-Market,49,LATAM,False,False,False,Open
20362,17146,2025-02-01,Referral,Finance,SMB,66,APAC,False,False,False,Open
20363,11520,2025-08-10,LinkedIn Ads,Technology,SMB,16,North America,True,True,False,SQL
20364,18735,2024-01-03,Organic Search,Manufacturing,Mid-Market,26,North America,False,False,False,Open
20365,10280,2023-09-14,Organic Search,Technology,SMB,70,LATAM,True,True,True,Converted
20366,13862,2023-08-16,Referral,Healthcare,SMB,8,Europe,True,False,False,MQL
20367,16993,2026-12-08,Referral,Finance,Enterprise,67,LATAM,False,False,False,Open
20368,16612,2024-10-12,Organic Search,Retail,SMB,77,Europe,True,True,False,SQL
20369,14331,2023-06-19,Referral,Healthcare,SMB,78,LATAM,False,False,False,Open
20370,11925,2024-10-07,LinkedIn Ads,Technology,Enterprise,75,Europe,False,False,False,Open
20371,19960,2022-11-26,Organic Search,Retail,Mid-Market,61,North America,True,False,False,MQL
20372,16499,2023-02-25,LinkedIn Ads,Finance,Mid-Market,76,North America,False,False,False,Open
20373,13153,2023-08-04,LinkedIn Ads,Retail,Enterprise,10,Europe,False,False,False,Open
20374,16448,2026-09-09,Organic Search,Manufacturing,SMB,99,APAC,False,False,False,Open
20375,12599,2026-07-15,Organic Search,Manufacturing,Mid-Market,18,APAC,True,False,False,MQL
20376,15094,2023-05-09,LinkedIn Ads,Healthcare,SMB,91,Europe,False,False,False,Open
20377,16303,2023-02-05,Organic Search,Finance,Mid-Market,69,LATAM,False,False,False,Open
20378,18593,2022-09-25,Google Ads,Finance,SMB,23,APAC,False,False,False,Open
20379,13214,2022-02-09,LinkedIn Ads,Finance,Enterprise,98,LATAM,True,True,False,SQL
20380,14298,2023-12-21,LinkedIn Ads,Manufacturing,SMB,86,Europe,False,False,False,Open
20381,16832,2026-03-25,Organic Search,Technology,SMB,74,APAC,True,True,False,SQL
20382,12065,2025-03-10,Organic Search,Manufacturing,Mid-Market,5,APAC,False,False,False,Open
20383,16738,2023-11-07,LinkedIn Ads,Healthcare,SMB,67,APAC,True,True,False,SQL
20384,18928,2022-01-20,Organic Search,Healthcare,SMB,11,APAC,True,True,False,SQL
20385,14679,2025-03-17,Email Campaign,Healthcare,SMB,76,Europe,False,False,False,Open
20386,11538,2022-10-08,LinkedIn Ads,Manufacturing,Enterprise,7,LATAM,True,False,False,MQL
20387,10890,2024-05-13,Email Campaign,Retail,Mid-Market,54,LATAM,True,False,False,MQL
20388,18216,2025-05-27,Organic Search,Healthcare,Enterprise,28,APAC,False,False,False,Open
20389,13797,2022-04-07,Organic Search,Manufacturing,Mid-Market,71,APAC,True,True,False,SQL
20390,10718,2022-03-16,Organic Search,Retail,Enterprise,72,LATAM,True,True,False,SQL
20391,13715,2023-02-06,Google Ads,Healthcare,SMB,62,North America,True,True,True,Converted
20392,11633,2024-10-25,Referral,Finance,Mid-Market,81,North America,False,False,False,Open
20393,18836,2023-02-24,Google Ads,Technology,Mid-Market,84,LATAM,True,True,False,SQL
20394,13968,2023-06-22,LinkedIn Ads,Healthcare,Mid-Market,25,LATAM,False,False,False,Open
20395,12628,2026-12-01,Google Ads,Technology,SMB,50,Europe,False,False,False,Open
20396,10893,2023-04-03,Organic Search,Manufacturing,Enterprise,72,LATAM,True,False,False,MQL
20397,19619,2024-02-17,LinkedIn Ads,Finance,SMB,54,Europe,True,True,False,SQL
20398,19700,2025-05-08,Organic Search,Technology,Enterprise,25,North America,True,True,False,SQL
20399,10568,2026-11-01,Organic Search,Retail,Enterprise,63,APAC,False,False,False,Open
20400,19584,2023-03-09,Webinar,Technology,SMB,80,Europe,False,False,False,Open
20401,18668,2025-10-06,Google Ads,Retail,Enterprise,9,LATAM,False,False,False,Open
20402,13518,2023-09-11,LinkedIn Ads,Manufacturing,Enterprise,21,LATAM,False,False,False,Open
20403,12778,2026-08-22,Referral,Retail,Enterprise,9,North America,False,False,False,Open
20404,19692,2022-01-04,Referral,Manufacturing,Enterprise,94,LATAM,True,True,False,SQL
20405,19173,2022-10-24,LinkedIn Ads,Healthcare,Enterprise,80,LATAM,False,False,False,Open
20406,15566,2024-08-02,Referral,Technology,Enterprise,83,LATAM,False,False,False,Open
20407,16882,2024-07-16,LinkedIn Ads,Manufacturing,Enterprise,86,APAC,False,False,False,Open
20408,14039,2023-03-26,LinkedIn Ads,Technology,SMB,12,North America,True,False,False,MQL
20409,12241,2024-01-16,Webinar,Healthcare,SMB,3,North America,False,False,False,Open
20410,10473,2024-04-30,LinkedIn Ads,Finance,Mid-Market,24,North America,False,False,False,Open
20411,10118,2023-05-08,Webinar,Technology,SMB,63,APAC,False,False,False,Open
20412,10114,2024-12-21,Organic Search,Technology,Mid-Market,73,LATAM,True,True,False,SQL
20413,14776,2022-08-14,Referral,Healthcare,Enterprise,20,Europe,True,True,False,SQL
20414,19032,2023-04-20,Google Ads,Healthcare,Enterprise,7,North America,True,True,False,SQL
20415,10027,2022-08-20,Organic Search,Technology,SMB,25,North America,False,False,False,Open
20416,17602,2022-08-04,LinkedIn Ads,Healthcare,Enterprise,67,LATAM,False,False,False,Open
20417,13203,2022-03-27,Referral,Retail,Enterprise,95,North America,True,True,False,SQL
20418,19860,2022-07-08,Referral,Manufacturing,Enterprise,45,North America,False,False,False,Open
20419,19264,2023-08-23,LinkedIn Ads,Healthcare,SMB,72,LATAM,False,False,False,Open
20420,15854,2022-05-05,Google Ads,Manufacturing,Enterprise,8,APAC,False,False,False,Open
20421,14447,2023-04-17,LinkedIn Ads,Manufacturing,Mid-Market,77,APAC,True,True,False,SQL
20422,14183,2026-04-05,Google Ads,Retail,Enterprise,16,North America,False,False,False,Open
20423,14938,2023-06-13,Organic Search,Finance,Mid-Market,11,LATAM,True,False,False,MQL
20424,17370,2025-09-22,LinkedIn Ads,Retail,SMB,66,Europe,True,False,False,MQL
20425,19929,2025-03-31,Organic Search,Manufacturing,Enterprise,61,APAC,False,False,False,Open
20426,16185,2025-05-07,LinkedIn Ads,Manufacturing,Mid-Market,67,Europe,False,False,False,Open
20427,14265,2023-04-25,Organic Search,Finance,Enterprise,6,LATAM,True,False,False,MQL
20428,17584,2023-02-19,LinkedIn Ads,Retail,Enterprise,41,North America,False,False,False,Open
20429,13090,2024-01-18,Referral,Healthcare,Enterprise,47,APAC,True,True,False,SQL
20430,17647,2022-11-27,Google Ads,Retail,Enterprise,50,Europe,False,False,False,Open
20431,13073,2026-02-21,LinkedIn Ads,Retail,Mid-Market,83,Europe,True,False,False,MQL
20432,15945,2025-08-25,Webinar,Manufacturing,Enterprise,77,Europe,False,False,False,Open
20433,14610,2026-03-19,Google Ads,Manufacturing,SMB,26,APAC,True,False,False,MQL
20434,13386,2022-09-20,Email Campaign,Manufacturing,Enterprise,33,Europe,False,False,False,Open
20435,19497,2023-07-12,Google Ads,Technology,Enterprise,31,APAC,True,False,False,MQL
20436,18825,2024-11-21,Referral,Manufacturing,Mid-Market,78,APAC,False,False,False,Open
20437,18292,2022-01-31,Referral,Finance,SMB,62,APAC,True,True,False,SQL
20438,15004,2025-06-18,Referral,Technology,Mid-Market,53,LATAM,True,True,False,SQL
20439,17655,2024-09-21,Email Campaign,Finance,Mid-Market,70,LATAM,False,False,False,Open
20440,15180,2026-03-06,LinkedIn Ads,Healthcare,Enterprise,61,APAC,False,False,False,Open
20441,12794,2023-08-15,Organic Search,Manufacturing,SMB,57,LATAM,False,False,False,Open
20442,19077,2025-06-30,Email Campaign,Technology,Enterprise,30,North America,False,False,False,Open
20443,13258,2022-10-01,Referral,Manufacturing,Mid-Market,96,LATAM,True,False,False,MQL
20444,19813,2025-03-14,LinkedIn Ads,Healthcare,Enterprise,35,North America,False,False,False,Open
